id,date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
6709,2012050301,0.051,0.417,0.649,0.214,0.222,0.1,0.091
6710,2012050302,0.042,0.343,0.636,0.241,0.225,0.147,0.084
6711,2012050303,0.068,0.35,0.636,0.174,0.227,0.166,0.077
6712,2012050304,0.099,0.368,0.644,0.169,0.208,0.142,0.103
6713,2012050305,0.03,0.473,0.679,0.194,0.114,0.195,0.098
6714,2012050306,0.029,0.444,0.657,0.198,0.127,0.184,0.097
6715,2012050307,0.045,0.463,0.666,0.235,0.058,0.14,0.074
6716,2012050308,0.054,0.472,0.67,0.206,0.105,0.12,0.09
6717,2012050309,0.023,0.462,0.654,0,0.088,0.121,0.058
6718,2012050310,0.042,0.447,0.645,0,0.081,0.106,0.082
6719,2012050311,0.068,0.398,0.601,0.063,0.224,0.118,0.042
6720,2012050312,0.065,0.37,0.591,0.122,0.211,0.191,0.146
6721,2012050501,0.131,0.124,0.195,0.008,0.318,0,0.1
6722,2012050502,0.091,0.141,0.269,0.001,0.221,0.018,0.106
6723,2012050503,0.064,0.189,0.294,0.014,0.122,0.029,0.138
6724,2012050504,0.073,0.14,0.253,0,0.072,0.032,0.13
6725,2012050505,0.061,0.081,0.353,0.005,0.056,0.027,0.122
6726,2012050506,0.074,0.068,0.407,0,0.082,0.014,0.114
6727,2012050507,0.076,0.165,0.358,0,0.082,0,0.131
6728,2012050508,0.067,0.142,0.349,0.037,0.135,0.003,0.145
6729,2012050509,0.071,0.178,0.422,0.032,0.135,0.023,0.174
6730,2012050510,0.071,0.157,0.469,0.18,0.239,0.137,0.247
6731,2012050511,0.198,0.231,0.748,0.151,0.296,0.205,0.153
6732,2012050512,0.137,0.354,0.786,0.251,0.204,0.084,0.104
6733,2012050513,0.089,0.284,0.759,0.2,0.221,0.128,0.054
6734,2012050514,0.015,0.293,0.845,0.181,0.214,0.096,0.041
6735,2012050515,0,0.334,0.786,0.159,0.143,0.103,0.088
6736,2012050516,0.013,0.345,0.726,0.192,0.136,0.118,0.142
6737,2012050517,0.021,0.297,0.701,0.154,0.128,0.087,0.11
6738,2012050518,0.027,0.303,0.726,0.166,0.089,0.086,0.165
6739,2012050519,0.071,0.315,0.719,0.204,0.114,0.08,0.126
6740,2012050520,0.048,0.366,0.654,0.213,0.122,0.108,0.077
6741,2012050521,0.049,0.338,0.613,0.101,0.138,0.103,0.108
6742,2012050522,0.032,0.354,0.524,0.103,0.179,0.041,0.124
6743,2012050523,0.027,0.476,0.572,0.092,0.172,0.042,0.116
6744,2012050600,0,0.383,0.401,0.06,0.185,0.108,0.03
6745,2012050601,0.019,0.558,0.486,0.035,0.224,0.038,0.065
6746,2012050602,0.062,0.462,0.465,0.01,0.212,0.073,0.162
6747,2012050603,0.055,0.471,0.394,0.133,0.244,0.099,0.204
6748,2012050604,0.034,0.483,0.483,0.143,0.291,0.15,0.232
6749,2012050605,0.015,0.499,0.444,0.111,0.253,0.131,0.217
6750,2012050606,0.045,0.48,0.568,0.101,0.227,0.117,0.212
6751,2012050607,0.084,0.507,0.461,0.139,0.252,0.063,0.208
6752,2012050608,0.102,0.444,0.459,0.134,0.271,0.079,0.226
6753,2012050609,0.097,0.485,0.49,0.037,0.253,0.09,0.226
6754,2012050610,0.061,0.462,0.492,0.054,0.209,0.116,0.259
6755,2012050611,0.045,0.463,0.531,0.035,0.193,0.045,0.248
6756,2012050612,0,0.523,0.525,0.023,0.119,0.04,0.19
6757,2012050613,0.009,0.435,0.398,0,0.147,0.087,0.043
6758,2012050614,0.007,0.425,0.451,0.034,0.103,0.06,0.052
6759,2012050615,0.027,0.464,0.405,0.039,0.054,0.058,0.055
6760,2012050616,0.038,0.39,0.413,0.046,0.05,0.06,0.044
6761,2012050617,0.019,0.381,0.36,0.033,0.115,0.066,0.058
6762,2012050618,0.001,0.361,0.405,0.063,0.198,0.018,0.042
6763,2012050619,0,0.425,0.359,0.067,0.266,0,0.098
6764,2012050620,0,0.436,0.379,0.054,0.261,0.028,0.078
6765,2012050621,0,0.509,0.372,0.043,0.253,0,0.062
6766,2012050622,0,0.45,0.353,0.04,0.173,0.047,0.119
6767,2012050623,0,0.442,0.321,0.044,0.194,0.098,0.09
6768,2012050700,0,0.402,0.547,0,0.144,0.097,0.069
6769,2012050813,0,0.126,0.086,0,0.135,0,0
6770,2012050814,0,0.137,0.068,0,0.123,0,0
6771,2012050815,0,0.119,0.043,0.003,0.169,0,0
6772,2012050816,0,0.174,0.051,0,0.148,0,0
6773,2012050817,0.001,0.17,0.057,0,0.097,0.006,0.03
6774,2012050818,0,0.217,0.033,0,0.365,0.106,0
6775,2012050819,0.059,0.198,0.108,0.015,0.323,0.124,0.005
6776,2012050820,0.092,0.169,0.068,0.006,0.25,0.007,0
6777,2012050821,0.112,0.184,0.048,0.024,0.163,0,0
6778,2012050822,0.061,0.273,0.16,0.018,0.12,0.021,0
6779,2012050823,0.092,0.313,0.147,0,0.118,0,0
6780,2012050900,0.069,0.145,0.16,0,0.146,0,0
6781,2012050901,0.043,0.443,0.57,0.11,0.231,0.14,0
6782,2012050902,0.037,0.442,0.663,0.094,0.239,0.103,0
6783,2012050903,0.091,0.465,0.699,0.099,0.287,0.058,0
6784,2012050904,0.081,0.486,0.639,0.102,0.234,0.067,0
6785,2012050905,0.172,0.484,0.604,0.123,0.187,0.068,0
6786,2012050906,0.151,0.471,0.516,0.153,0.207,0.071,0.012
6787,2012050907,0.16,0.426,0.525,0.115,0.219,0.08,0
6788,2012050908,0.063,0.44,0.511,0.097,0.208,0.087,0
6789,2012050909,0.087,0.447,0.527,0.077,0.215,0.149,0
6790,2012050910,0.161,0.471,0.602,0.13,0.303,0.208,0.047
6791,2012050911,0.158,0.382,0.597,0.268,0.277,0.281,0.044
6792,2012050912,0.035,0.331,0.436,0.213,0.256,0.075,0
6793,2012050913,0.187,0.377,0.52,0.327,0.241,0.205,0.166
6794,2012050914,0.253,0.351,0.383,0.282,0.181,0.211,0.399
6795,2012050915,0.257,0.329,0.303,0.298,0.308,0.291,0.376
6796,2012050916,0.267,0.335,0.353,0.264,0.381,0.276,0.407
6797,2012050917,0.231,0.351,0.414,0.268,0.367,0.267,0.278
6798,2012050918,0.23,0.384,0.413,0.262,0.353,0.308,0.209
6799,2012050919,0.293,0.439,0.332,0.292,0.33,0.308,0.204
6800,2012050920,0.329,0.395,0.245,0.369,0.244,0.283,0.256
6801,2012050921,0.479,0.342,0.212,0.382,0.223,0.246,0.212
6802,2012050922,0.362,0.408,0.31,0.365,0.306,0.245,0.313
6803,2012050923,0.365,0.416,0.34,0.34,0.248,0.292,0.321
6804,2012051000,0.275,0.462,0.472,0.256,0.202,0.24,0.259
6805,2012051001,0.228,0.374,0.511,0.365,0.269,0.281,0.021
6806,2012051002,0.171,0.399,0.51,0.184,0.273,0.267,0.049
6807,2012051003,0.162,0.415,0.485,0.209,0.3,0.276,0.058
6808,2012051004,0.18,0.445,0.506,0.142,0.274,0.232,0.099
6809,2012051005,0.142,0.414,0.506,0.131,0.256,0.219,0.083
6810,2012051006,0.118,0.376,0.54,0.121,0.28,0.223,0.082
6811,2012051007,0.121,0.385,0.5,0.196,0.283,0.24,0.059
6812,2012051008,0.079,0.356,0.461,0.08,0.283,0.12,0.008
6813,2012051009,0.065,0.399,0.416,0.057,0.284,0.119,0
6814,2012051010,0.109,0.404,0.431,0.058,0.245,0.103,0.019
6815,2012051011,0.108,0.426,0.334,0.112,0.195,0.211,0.021
6816,2012051012,0.052,0.24,0.415,0.104,0.381,0.162,0.059
6817,2012051201,0.046,0.296,0.244,0.019,0.311,0.148,0
6818,2012051202,0.125,0.368,0.229,0.038,0.289,0.167,0.016
6819,2012051203,0.242,0.304,0.273,0.076,0.353,0.224,0.149
6820,2012051204,0.191,0.304,0.352,0.177,0.261,0.239,0.172
6821,2012051205,0.176,0.342,0.326,0.152,0.127,0.228,0.282
6822,2012051206,0.183,0.349,0.277,0.199,0.235,0.237,0.226
6823,2012051207,0.279,0.361,0.273,0.022,0.223,0.135,0.242
6824,2012051208,0.308,0.344,0.225,0.069,0.159,0.086,0.185
6825,2012051209,0.294,0.313,0.22,0.153,0.136,0.096,0.188
6826,2012051210,0.242,0.295,0.346,0.353,0.19,0.23,0.353
6827,2012051211,0.207,0.282,0.257,0.437,0.134,0.43,0.341
6828,2012051212,0.239,0.269,0.135,0.354,0.163,0.266,0.342
6829,2012051213,0.254,0.272,0.377,0.369,0.221,0.385,0.483
6830,2012051214,0.191,0.227,0.325,0.455,0.327,0.43,0.447
6831,2012051215,0.267,0.196,0.366,0.472,0.64,0.423,0.459
6832,2012051216,0.271,0.237,0.36,0.587,0.732,0.306,0.514
6833,2012051217,0.32,0.31,0.465,0.669,0.755,0.301,0.427
6834,2012051218,0.343,0.352,0.483,0.711,0.761,0.294,0.461
6835,2012051219,0.328,0.477,0.416,0.595,0.643,0.264,0.52
6836,2012051220,0.323,0.443,0.373,0.588,0.692,0.142,0.359
6837,2012051221,0.38,0.617,0.489,0.354,0.622,0.135,0.216
6838,2012051222,0.335,0.581,0.389,0.379,0.601,0.173,0
6839,2012051223,0.263,0.427,0.249,0.142,0.505,0.093,0
6840,2012051300,0.175,0.364,0.313,0.267,0.557,0.169,0.087
6841,2012051301,0.203,0.477,0.315,0.233,0.29,0.152,0.078
6842,2012051302,0.16,0.498,0.333,0.104,0.192,0.143,0.034
6843,2012051303,0.092,0.444,0.34,0.106,0.162,0.146,0.052
6844,2012051304,0.077,0.429,0.346,0.076,0.166,0.092,0.064
6845,2012051305,0.063,0.461,0.426,0.11,0.164,0.126,0.034
6846,2012051306,0.054,0.452,0.415,0.124,0.18,0.112,0
6847,2012051307,0.057,0.463,0.373,0.111,0.128,0.1,0.026
6848,2012051308,0.091,0.502,0.393,0.109,0.139,0.099,0.034
6849,2012051309,0.1,0.477,0.33,0.073,0.118,0.105,0
6850,2012051310,0.067,0.405,0.302,0.061,0.146,0.123,0.032
6851,2012051311,0.058,0.402,0.343,0.071,0.127,0.047,0.046
6852,2012051312,0.02,0.39,0.355,0.049,0.14,0.091,0.003
6853,2012051313,0.02,0.306,0.293,0,0.257,0.062,0
6854,2012051314,0,0.32,0.302,0,0.203,0.045,0.001
6855,2012051315,0.007,0.361,0.267,0.02,0.249,0.071,0.019
6856,2012051316,0,0.34,0.264,0.015,0.196,0.077,0
6857,2012051317,0.001,0.327,0.283,0.009,0.238,0.089,0.016
6858,2012051318,0.048,0.367,0.379,0.032,0.262,0.058,0.045
6859,2012051319,0.079,0.373,0.358,0.056,0.304,0.037,0.007
6860,2012051320,0.105,0.397,0.337,0.057,0.392,0.056,0.015
6861,2012051321,0.051,0.396,0.277,0.054,0.387,0.072,0.044
6862,2012051322,0.053,0.429,0.328,0.007,0.282,0.068,0.043
6863,2012051323,0.079,0.419,0.275,0,0.297,0.065,0.104
6864,2012051400,0.001,0.31,0.334,0,0.257,0.066,0.043
6865,2012051513,0.119,0.307,0.194,0.251,0.184,0.171,0.082
6866,2012051514,0.14,0.34,0.177,0.105,0.195,0.215,0.126
6867,2012051515,0.144,0.342,0.119,0.012,0.161,0.111,0.132
6868,2012051516,0.152,0.374,0.133,0,0.169,0.091,0.117
6869,2012051517,0.15,0.39,0.227,0.03,0.149,0.08,0.147
6870,2012051518,0.092,0.377,0.3,0.118,0.174,0.144,0.151
6871,2012051519,0.125,0.389,0.4,0.073,0.248,0.2,0.109
6872,2012051520,0.159,0.39,0.345,0.343,0.198,0.226,0.037
6873,2012051521,0.24,0.373,0.461,0.317,0.237,0.201,0.071
6874,2012051522,0.172,0.345,0.419,0.313,0.325,0.189,0.066
6875,2012051523,0.19,0.29,0.105,0.064,0.213,0.068,0.086
6876,2012051600,0.098,0.118,0.254,0.062,0.168,0.123,0.014
6877,2012051601,0.105,0.14,0.585,0.11,0.057,0.235,0.239
6878,2012051602,0.166,0.246,0.669,0.091,0.131,0.34,0.285
6879,2012051603,0.222,0.266,0.711,0.339,0.351,0.331,0.33
6880,2012051604,0.16,0.313,0.684,0.272,0.321,0.293,0.421
6881,2012051605,0.192,0.254,0.651,0.291,0.268,0.262,0.454
6882,2012051606,0.194,0.205,0.641,0.239,0.246,0.309,0.414
6883,2012051607,0.243,0.324,0.622,0.245,0.168,0.304,0.223
6884,2012051608,0.245,0.416,0.585,0.274,0.303,0.363,0.212
6885,2012051609,0.363,0.439,0.684,0.325,0.343,0.347,0.139
6886,2012051610,0.414,0.416,0.582,0.443,0.239,0.341,0
6887,2012051611,0.387,0.361,0.572,0.387,0.463,0.279,0.062
6888,2012051612,0.312,0.347,0.54,0.279,0.585,0.284,0.114
6889,2012051613,0.299,0.326,0.567,0.349,0.311,0.377,0.319
6890,2012051614,0.324,0.324,0.486,0.386,0.301,0.592,0.321
6891,2012051615,0.276,0.332,0.446,0.353,0.269,0.44,0.328
6892,2012051616,0.295,0.364,0.41,0.361,0.179,0.313,0.208
6893,2012051617,0.318,0.252,0.403,0.346,0.141,0.242,0.21
6894,2012051618,0.315,0.342,0.434,0.328,0.145,0.262,0.251
6895,2012051619,0.344,0.332,0.435,0.405,0.259,0.442,0.285
6896,2012051620,0.439,0.336,0.446,0.424,0.299,0.446,0.294
6897,2012051621,0.46,0.367,0.412,0.37,0.293,0.34,0.305
6898,2012051622,0.493,0.452,0.388,0.281,0.334,0.207,0.008
6899,2012051623,0.29,0.473,0.442,0.286,0.409,0.249,0.02
6900,2012051700,0.213,0.481,0.587,0.129,0.119,0.346,0.013
6901,2012051701,0.129,0.489,0.528,0.122,0.239,0.26,0.024
6902,2012051702,0.113,0.525,0.502,0.084,0.142,0.176,0
6903,2012051703,0.151,0.54,0.504,0.108,0.155,0.159,0.038
6904,2012051704,0.166,0.486,0.489,0.078,0.162,0.132,0.045
6905,2012051705,0.153,0.46,0.477,0.061,0.183,0.119,0.04
6906,2012051706,0.165,0.354,0.582,0.031,0.229,0.106,0.065
6907,2012051707,0.122,0.365,0.604,0.057,0.198,0.114,0.058
6908,2012051708,0.097,0.385,0.559,0.004,0.209,0.124,0.051
6909,2012051709,0.049,0.36,0.48,0.005,0.248,0.128,0.062
6910,2012051710,0.074,0.34,0.469,0.023,0.225,0.127,0.066
6911,2012051711,0.077,0.337,0.465,0.08,0.169,0.148,0.042
6912,2012051712,0.033,0.271,0.476,0.063,0.228,0.149,0.061
6913,2012051901,0.085,0.483,0.652,0.148,0.073,0.261,0.254
6914,2012051902,0.18,0.353,0.543,0.283,0.067,0.269,0.295
6915,2012051903,0.222,0.485,0.394,0.29,0.059,0.338,0.297
6916,2012051904,0.239,0.518,0.478,0.405,0.023,0.329,0.299
6917,2012051905,0.284,0.6,0.439,0.393,0.098,0.291,0.317
6918,2012051906,0.308,0.63,0.448,0.38,0.156,0.302,0.315
6919,2012051907,0.3,0.54,0.469,0.444,0.16,0.298,0.271
6920,2012051908,0.306,0.532,0.528,0.51,0.17,0.3,0.338
6921,2012051909,0.29,0.476,0.544,0.379,0.124,0.347,0.335
6922,2012051910,0.288,0.46,0.469,0.437,0.078,0.384,0.276
6923,2012051911,0.272,0.413,0.394,0.405,0.108,0.183,0.291
6924,2012051912,0.184,0.432,0.253,0.316,0.132,0.129,0.317
6925,2012051913,0.067,0.406,0.393,0.279,0.203,0.191,0.167
6926,2012051914,0.057,0.304,0.398,0.166,0.193,0.217,0.14
6927,2012051915,0.04,0.352,0.337,0.044,0.205,0.207,0.164
6928,2012051916,0.036,0.296,0.326,0,0.23,0.139,0.108
6929,2012051917,0.04,0.293,0.338,0.03,0.142,0.067,0.002
6930,2012051918,0.044,0.396,0.336,0.056,0.151,0.054,0.017
6931,2012051919,0.042,0.433,0.274,0.05,0.089,0.057,0.031
6932,2012051920,0.037,0.429,0.286,0.042,0.074,0.059,0
6933,2012051921,0.055,0.369,0.285,0.047,0.122,0.061,0.007
6934,2012051922,0.056,0.326,0.243,0.051,0.126,0.063,0
6935,2012051923,0.061,0.352,0.287,0.052,0.151,0.042,0.011
6936,2012052000,0.019,0.463,0.292,0.074,0.147,0.053,0.001
6937,2012052001,0.042,0.504,0.374,0.019,0.139,0.041,0.017
6938,2012052002,0.049,0.507,0.379,0.013,0.076,0.013,0
6939,2012052003,0.032,0.506,0.403,0.028,0.074,0.037,0.003
6940,2012052004,0.048,0.499,0.421,0.032,0.083,0.008,0.007
6941,2012052005,0.042,0.519,0.572,0.058,0.069,0.006,0
6942,2012052006,0.085,0.409,0.536,0.046,0.13,0.05,0
6943,2012052007,0.089,0.406,0.465,0.067,0.13,0.042,0.092
6944,2012052008,0.235,0.397,0.459,0.119,0.134,0.022,0.13
6945,2012052009,0.22,0.393,0.543,0.119,0.139,0.004,0.188
6946,2012052010,0.086,0.352,0.548,0.153,0.123,0.034,0.175
6947,2012052011,0.07,0.367,0.554,0.143,0.169,0.073,0.233
6948,2012052012,0.06,0.448,0.448,0.121,0.237,0.085,0.247
6949,2012052013,0.024,0.316,0.477,0.026,0.238,0.048,0.129
6950,2012052014,0.013,0.31,0.428,0.042,0.091,0.035,0.137
6951,2012052015,0,0.45,0.367,0.055,0.103,0.036,0.075
6952,2012052016,0.032,0.346,0.404,0.058,0.086,0.064,0.084
6953,2012052017,0.02,0.377,0.407,0.057,0.091,0.057,0.082
6954,2012052018,0.037,0.378,0.443,0.124,0.086,0.037,0.106
6955,2012052019,0.074,0.408,0.442,0.21,0.106,0,0.084
6956,2012052020,0.037,0.331,0.369,0.182,0.17,0.087,0.092
6957,2012052021,0.025,0.269,0.416,0.133,0.177,0.07,0.103
6958,2012052022,0.064,0.248,0.551,0.151,0.187,0.084,0.094
6959,2012052023,0.16,0.254,0.517,0.147,0.167,0.059,0.232
6960,2012052100,0.095,0.507,0.524,0.087,0.218,0.05,0.242
6961,2012052213,0,0.048,0.229,0.03,0.107,0.101,0.091
6962,2012052214,0,0.107,0.134,0.004,0.112,0.066,0.091
6963,2012052215,0,0.133,0.055,0,0.091,0.033,0.097
6964,2012052216,0.016,0.15,0.018,0.001,0.008,0,0.095
6965,2012052217,0,0.121,0.028,0,0.06,0.005,0.087
6966,2012052218,0,0.132,0.075,0,0.051,0,0.078
6967,2012052219,0,0.168,0.068,0,0.067,0.04,0.03
6968,2012052220,0,0.165,0.082,0,0.031,0.035,0.016
6969,2012052221,0,0.191,0.094,0.016,0.086,0.042,0.052
6970,2012052222,0,0.228,0.088,0.017,0.072,0.028,0.047
6971,2012052223,0,0.207,0.079,0,0.1,0.011,0.018
6972,2012052300,0.031,0.134,0.075,0,0.119,0,0
6973,2012052301,0.027,0.401,0.267,0.011,0.122,0.056,0.008
6974,2012052302,0.026,0.378,0.343,0.011,0.214,0.062,0.003
6975,2012052303,0.015,0.396,0.356,0.029,0.262,0.054,0.016
6976,2012052304,0.018,0.387,0.349,0.037,0.216,0.062,0
6977,2012052305,0,0.403,0.322,0.031,0.109,0.051,0.02
6978,2012052306,0.002,0.42,0.345,0.043,0.125,0.04,0.077
6979,2012052307,0.024,0.45,0.301,0.043,0.127,0.035,0.086
6980,2012052308,0.008,0.407,0.265,0.028,0.123,0.05,0.016
6981,2012052309,0.006,0.427,0.278,0.014,0.148,0.036,0.011
6982,2012052310,0,0.424,0.228,0.049,0.163,0.053,0.005
6983,2012052311,0,0.394,0.215,0.039,0.198,0.048,0.009
6984,2012052312,0,0.411,0.37,0,0.202,0.062,0.052
6985,2012052313,0.021,0.513,0.386,0,0.17,0.086,0.025
6986,2012052314,0.019,0.49,0.374,0,0.139,0.068,0.031
6987,2012052315,0.005,0.455,0.317,0,0.141,0.08,0.04
6988,2012052316,0.008,0.45,0.272,0,0.133,0.043,0.172
6989,2012052317,0.006,0.48,0.277,0.026,0.162,0.145,0.158
6990,2012052318,0.028,0.461,0.328,0.058,0.094,0.12,0.162
6991,2012052319,0.044,0.485,0.276,0.045,0.151,0.141,0.153
6992,2012052320,0.041,0.584,0.32,0.054,0.089,0.141,0.096
6993,2012052321,0.095,0.505,0.291,0.031,0.09,0.122,0.146
6994,2012052322,0.118,0.481,0.281,0.02,0.071,0.124,0.197
6995,2012052323,0.187,0.477,0.424,0.023,0.048,0.171,0.224
6996,2012052400,0.18,0.574,0.554,0.161,0.141,0.301,0.21
6997,2012052401,0.145,0.551,0.394,0.167,0.152,0.189,0.319
6998,2012052402,0.144,0.56,0.437,0.146,0.161,0.209,0.279
6999,2012052403,0.114,0.579,0.463,0.139,0.151,0.21,0.279
7000,2012052404,0.119,0.55,0.469,0.11,0.134,0.166,0.298
7001,2012052405,0.097,0.542,0.437,0.066,0.129,0.164,0.3
7002,2012052406,0.159,0.504,0.42,0.143,0.102,0.156,0.304
7003,2012052407,0.159,0.509,0.421,0.143,0.15,0.085,0.302
7004,2012052408,0.146,0.472,0.449,0.169,0.162,0.076,0.247
7005,2012052409,0.107,0.488,0.413,0.141,0.132,0.059,0.262
7006,2012052410,0.14,0.507,0.389,0.149,0.144,0.085,0.272
7007,2012052411,0.135,0.455,0.406,0.116,0.149,0.107,0.254
7008,2012052412,0.09,0.412,0.421,0.146,0.145,0.07,0.274
7009,2012052601,0.071,0.243,0.096,0.031,0.394,0.024,0.025
7010,2012052602,0.031,0.265,0.114,0,0.268,0.008,0.03
7011,2012052603,0.059,0.262,0.111,0.026,0.252,0.01,0.055
7012,2012052604,0.069,0.155,0.091,0.009,0.178,0.008,0
7013,2012052605,0.051,0.17,0.079,0.037,0.177,0,0
7014,2012052606,0.059,0.166,0.13,0.017,0.112,0.05,0
7015,2012052607,0.054,0.17,0.182,0.011,0.052,0.054,0
7016,2012052608,0.082,0.166,0.162,0.01,0.024,0.062,0
7017,2012052609,0.04,0.184,0.144,0,0.005,0.015,0
7018,2012052610,0.028,0.162,0.15,0,0.054,0,0
7019,2012052611,0.013,0.145,0.145,0,0.043,0.004,0
7020,2012052612,0,0.174,0.104,0,0.081,0.01,0
7021,2012052613,0.023,0.521,0.236,0,0.121,0.132,0
7022,2012052614,0.028,0.504,0.335,0.021,0.113,0.116,0
7023,2012052615,0.017,0.524,0.329,0.018,0.144,0.076,0
7024,2012052616,0,0.492,0.261,0.089,0.131,0.089,0
7025,2012052617,0.015,0.49,0.212,0.102,0.121,0.11,0
7026,2012052618,0.029,0.405,0.239,0.086,0.141,0.098,0
7027,2012052619,0.032,0.529,0.308,0.117,0.084,0.207,0.001
7028,2012052620,0.021,0.543,0.317,0.003,0.137,0.189,0
7029,2012052621,0.007,0.551,0.268,0.028,0.084,0.254,0
7030,2012052622,0,0.532,0.224,0.005,0.09,0.214,0.008
7031,2012052623,0,0.473,0.231,0,0.101,0.244,0.018
7032,2012052700,0.035,0.293,0.151,0.028,0.216,0.333,0.115
7033,2012052701,0.087,0.346,0.299,0,0.203,0.179,0.008
7034,2012052702,0.059,0.304,0.283,0.017,0.171,0.192,0
7035,2012052703,0.033,0.281,0.325,0.017,0.182,0.182,0
7036,2012052704,0.017,0.25,0.348,0.023,0.172,0.115,0
7037,2012052705,0.001,0.277,0.382,0.042,0.19,0.173,0
7038,2012052706,0.077,0.379,0.378,0.057,0.235,0.173,0.021
7039,2012052707,0.045,0.379,0.273,0.071,0.2,0.133,0.109
7040,2012052708,0.059,0.328,0.24,0.027,0.147,0.106,0.097
7041,2012052709,0.046,0.276,0.325,0.026,0.141,0.128,0.098
7042,2012052710,0.023,0.285,0.298,0.03,0.128,0.108,0.055
7043,2012052711,0,0.331,0.34,0.004,0.131,0.089,0.037
7044,2012052712,0.012,0.341,0.183,0.041,0.106,0.14,0.012
7045,2012052713,0.033,0.471,0.182,0,0.229,0.062,0
7046,2012052714,0.029,0.472,0.302,0.066,0.226,0.079,0.067
7047,2012052715,0.056,0.507,0.278,0.123,0.224,0.072,0.079
7048,2012052716,0.065,0.376,0.135,0.019,0.164,0.098,0
7049,2012052717,0.05,0.348,0.189,0.063,0.156,0.103,0
7050,2012052718,0.067,0.245,0.172,0.052,0.103,0.136,0.065
7051,2012052719,0.048,0.228,0.197,0.12,0.243,0.186,0.036
7052,2012052720,0.049,0.198,0.269,0.119,0.226,0.203,0
7053,2012052721,0.041,0.225,0.162,0.11,0.249,0.163,0.018
7054,2012052722,0.089,0.251,0.16,0.071,0.206,0.078,0
7055,2012052723,0.02,0.322,0.181,0,0.197,0.103,0.079
7056,2012052800,0.003,0.53,0.238,0,0.151,0.07,0.042
7057,2012052913,0.366,0.367,0.288,0.429,0.271,0.183,0.382
7058,2012052914,0.323,0.326,0.281,0.493,0.226,0.131,0.366
7059,2012052915,0.256,0.365,0.203,0.425,0.292,0.09,0.359
7060,2012052916,0.397,0.329,0.25,0.383,0.276,0.169,0.256
7061,2012052917,0.347,0.255,0.251,0.295,0.315,0.143,0.248
7062,2012052918,0.334,0.343,0.23,0.109,0.374,0.038,0.189
7063,2012052919,0.287,0.341,0.214,0.085,0.361,0.03,0.233
7064,2012052920,0.395,0.342,0.202,0.31,0.361,0.046,0.189
7065,2012052921,0.386,0.422,0.276,0.151,0.365,0.008,0.072
7066,2012052922,0.211,0.304,0.175,0.184,0.406,0.042,0.035
7067,2012052923,0.108,0.236,0.083,0.084,0.233,0.104,0.062
7068,2012053000,0.175,0.066,0.154,0.015,0.276,0.041,0.04
7069,2012053001,0.052,0.164,0.302,0.124,0.11,0.13,0.096
7070,2012053002,0.122,0.139,0.451,0.165,0.251,0.115,0.111
7071,2012053003,0.144,0.49,0.47,0.144,0.265,0.096,0.099
7072,2012053004,0.212,0.288,0.525,0.19,0.063,0.074,0.089
7073,2012053005,0.149,0.285,0.505,0.068,0.098,0.088,0.095
7074,2012053006,0.1,0.32,0.531,0.085,0.097,0.105,0.1
7075,2012053007,0.137,0.288,0.441,0.079,0.084,0.092,0.089
7076,2012053008,0.106,0.352,0.445,0.078,0.096,0.112,0.083
7077,2012053009,0.145,0.315,0.464,0.095,0.136,0.119,0.091
7078,2012053010,0.225,0.323,0.434,0.187,0.156,0.115,0.062
7079,2012053011,0.182,0.313,0.457,0.165,0.086,0.175,0.137
7080,2012053012,0.104,0.331,0.44,0.096,0.194,0.142,0.015
7081,2012053013,0.07,0.364,0.545,0.149,0.129,0.155,0.015
7082,2012053014,0.065,0.356,0.528,0.126,0.052,0.11,0.08
7083,2012053015,0.105,0.388,0.478,0.151,0.062,0.115,0.009
7084,2012053016,0.228,0.376,0.489,0.176,0.065,0.146,0.052
7085,2012053017,0.236,0.305,0.514,0.274,0.054,0.123,0.082
7086,2012053018,0.215,0.366,0.554,0.26,0.16,0.15,0.026
7087,2012053019,0.209,0.401,0.528,0.238,0.189,0.166,0.03
7088,2012053020,0.226,0.328,0.551,0.257,0.139,0.2,0
7089,2012053021,0.322,0.432,0.511,0.166,0.164,0.159,0
7090,2012053022,0.265,0.419,0.522,0.315,0.259,0.171,0
7091,2012053023,0.282,0.41,0.539,0.267,0.273,0.21,0.01
7092,2012053100,0.314,0.374,0.547,0.249,0.133,0.299,0.156
7093,2012053101,0.13,0.346,0.566,0.134,0.353,0.295,0.028
7094,2012053102,0.115,0.377,0.533,0.094,0.251,0.254,0.055
7095,2012053103,0.159,0.342,0.486,0.12,0.209,0.166,0
7096,2012053104,0.157,0.35,0.458,0.115,0.217,0.183,0.041
7097,2012053105,0.14,0.36,0.511,0.117,0.313,0.253,0.033
7098,2012053106,0.127,0.426,0.538,0.126,0.331,0.304,0.04
7099,2012053107,0.122,0.442,0.602,0.148,0.257,0.223,0.03
7100,2012053108,0.126,0.496,0.432,0.136,0.308,0.184,0
7101,2012053109,0.054,0.5,0.412,0.091,0.267,0.174,0
7102,2012053110,0.081,0.482,0.406,0.027,0.262,0.181,0
7103,2012053111,0.116,0.457,0.464,0.101,0.22,0.124,0
7104,2012053112,0,0.453,0.468,0.072,0.256,0.159,0
7105,2012060201,0.23,0.466,0.52,0.405,0.191,0.342,0.396
